id_transaction,date_vente,code_magasin,nom_magasin,categorie,nom_produit,mode_paiement,quantite,prix_unitaire,cout_unitaire,reduction,type_client,code_vendeur,ca,marge_brute
42,2024-02-14,MAT,Kawa Market – Matete,BOISSONS,Boisson énergisante 33cl,Carte,11,1.07,0.54,0,Corporate,V032,11.770000000000001,5.83
647,2024-02-14,GOM,Kawa Market – Gombe,FRAIS,Lait frais 1L,Cash,3,0.58,0.39,0,Particulier,V005,1.7399999999999998,0.5699999999999998
1935,2024-02-14,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Mobile Money,4,1.31,0.92,10,,V037,5.24,1.56
7590,2024-02-14,MAT,Kawa Market – Matete,FRAIS,Lait frais 1L,Mobile Money,8,1.79,1.04,10,,V032,14.32,6.0
268,2024-02-14,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Autre,10,1.73,1.34,5,,V029,17.3,3.899999999999999
3223,2024-02-14,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Carte,11,2.27,1.81,0,,V005,24.97,5.06
6550,2024-02-14,NGA,Kawa Market – Ngaliema,BOISSONS,Boisson énergisante 33cl,Carte,11,0.59,0.44,,Corporate,V012,6.489999999999999,1.6499999999999997
7256,2024-02-15,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Carte,3,6.28,3.44,0,,V008,18.84,8.520000000000001
2371,2024-02-15,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Cash,7,1.78,1.28,0,Particulier,V003,12.46,3.5
571,2024-02-15,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Autre,12,1.23,0.89,,,V001,14.76,4.08
4677,2024-02-15,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Mobile Money,3,0.78,0.45,0,,V019,2.34,0.99
1572,2024-02-15,KIN,Kawa Market – Kintambo,EPICERIE,Huile végétale 1L,Carte,4,3.81,2.25,5,,V005,15.24,6.24
4091,2024-02-15,KIN,Kawa Market – Kintambo,HYGIENE,Papier hygiénique 4 rouleaux,Cash,7,2.87,2.1,5,,V013,20.09,5.390000000000001
2400,2024-02-15,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,6,6.9,3.79,,Corporate,V011,41.400000000000006,18.660000000000004
160,2024-02-15,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Mobile Money,5,5.66,4.15,,Corporate,V037,28.3,7.549999999999999
5826,2024-02-15,KIN,Kawa Market – Kintambo,EPICERIE,Sucre 1kg,Carte,10,4.67,3.53,5,,V002,46.7,11.400000000000002
54,2024-02-15,MAS,Kawa Market – Masina,EPICERIE,Riz 5kg,Mobile Money,1,7.26,4.81,5,Particulier,V013,7.26,2.45
928,2024-02-15,MAT,Kawa Market – Matete,BOISSONS,"Eau 1,5L",Mobile Money,4,0.58,0.41,0,Particulier,V015,2.32,0.6799999999999999
2162,2024-02-15,MAS,Kawa Market – Masina,HYGIENE,Savon de toilette,Carte,4,3.21,2.56,0,,V012,12.84,2.5999999999999996
3531,2024-02-15,MAT,Kawa Market – Matete,EPICERIE,Sucre 1kg,Mobile Money,12,4.23,2.98,0,,V025,50.760000000000005,15.000000000000005
7468,2024-02-15,KIN,Kawa Market – Kintambo,HYGIENE,Papier hygiénique 4 rouleaux,Carte,1,3.47,2.26,0,Particulier,V027,3.47,1.2100000000000004
5783,2024-02-15,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Carte,11,1.74,1.23,0,Corporate,V033,19.14,5.61
7943,2024-02-15,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Cash,4,6.11,3.56,0,,V011,24.44,10.200000000000001
4390,2024-02-15,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,3,5.08,2.91,,,V029,15.24,6.51
465,2024-02-15,LIM,Kawa Market – Limete,EPICERIE,Haricots 1kg,Cash,10,5.43,3.14,0,,V011,54.3,22.899999999999995
3626,2024-02-15,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Mobile Money,2,8.45,4.69,0,Corporate,V022,16.9,7.519999999999998
4069,2024-02-15,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Cash,3,2.75,1.7,0,Particulier,V013,8.25,3.1500000000000004
1236,2024-02-15,LIM,Kawa Market – Limete,EPICERIE,Haricots 1kg,Mobile Money,3,9.36,6.75,,,V018,28.08,7.829999999999998
86,2024-02-15,GOM,Kawa Market – Gombe,BOISSONS,Boisson énergisante 33cl,Carte,9,0.62,0.47,,,V015,5.58,1.35
4285,2024-02-15,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Carte,7,1.33,0.76,10,,V029,9.31,3.99
5929,2024-02-15,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Carte,3,0.54,0.35,0,,V031,1.62,0.5700000000000002
1843,2024-02-15,NGA,Kawa Market – Ngaliema,BOISSONS,Soda 50cl,Cash,5,1.44,0.79,0,,V006,7.199999999999999,3.2499999999999996
6832,2024-02-15,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café moulu 500g,Carte,12,6.6,4.09,10,Particulier,V036,79.19999999999999,30.119999999999997
7445,2024-02-16,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,8,3.26,2.22,0,,V008,26.08,8.319999999999997
5478,2024-02-16,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,5,7.67,5.79,0,Particulier,V002,38.35,9.399999999999999
7578,2024-02-16,NGA,Kawa Market – Ngaliema,FRAIS,Fromage local 200g,Cash,5,1.43,0.8,10,Particulier,V037,7.1499999999999995,3.1499999999999995
2424,2024-02-16,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Cash,8,1.79,1.26,5,Corporate,V020,14.32,4.24
53,2024-02-16,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Mobile Money,2,2.63,1.58,,,V019,5.26,2.0999999999999996
436,2024-02-16,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Mobile Money,9,8.25,5.64,10,Particulier,V007,74.25,23.490000000000002
1556,2024-02-16,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Mobile Money,7,3.38,2.52,10,,V027,23.66,6.02
7290,2024-02-16,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé noir sachets,Cash,4,4.95,3.67,,Corporate,V032,19.8,5.120000000000001
510,2024-02-16,GOM,Kawa Market – Gombe,HYGIENE,Savon de toilette,Mobile Money,3,1.39,0.73,0,,V011,4.17,1.9799999999999998
805,2024-02-16,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Carte,4,2.63,1.44,0,Corporate,V012,10.52,4.76
7213,2024-02-16,LIM,Kawa Market – Limete,BOISSONS,Soda 50cl,Mobile Money,4,1.15,0.86,0,Corporate,V037,4.6,1.1599999999999997
7863,2024-02-17,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Cash,7,1.57,0.79,0,,V022,10.99,5.46
7075,2024-02-17,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Cash,9,2.97,2.3,0,,V026,26.73,6.030000000000003
6842,2024-02-17,MAS,Kawa Market – Masina,HYGIENE,Savon de toilette,Cash,6,1.2,0.78,,Particulier,V015,7.199999999999999,2.5199999999999996
4252,2024-02-17,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,11,0.71,0.42,5,Corporate,V011,7.81,3.19
4494,2024-02-17,KIN,Kawa Market – Kintambo,EPICERIE,Riz 5kg,Mobile Money,9,4.79,3.8,0,Corporate,V002,43.11,8.910000000000002
3549,2024-02-17,LIM,Kawa Market – Limete,AUTRES,Sac réutilisable,Mobile Money,3,1.3,0.92,0,Particulier,V004,3.9000000000000004,1.1400000000000001
1033,2024-02-17,LIM,Kawa Market – Limete,HYGIENE,Savon de toilette,Cash,10,2.38,1.64,0,Particulier,V031,23.799999999999997,7.4
7012,2024-02-17,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Café Arabica 250g,Carte,4,4.99,2.59,5,Particulier,V040,19.96,9.600000000000001
3586,2024-02-17,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Mobile Money,6,3.64,2.49,0,Particulier,V032,21.84,6.8999999999999995
4321,2024-02-17,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Carte,9,1.38,1.08,,,V040,12.419999999999998,2.6999999999999984
1859,2024-02-17,MAS,Kawa Market – Masina,HYGIENE,Savon de toilette,Carte,9,2.57,1.45,5,,V036,23.13,10.079999999999998
3869,2024-02-17,KIN,Kawa Market – Kintambo,EPICERIE,Huile végétale 1L,Mobile Money,8,2.35,1.33,0,Corporate,V006,18.8,8.16
4331,2024-02-17,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Mobile Money,5,2.5,1.27,0,,V032,12.5,6.15
3923,2024-02-17,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Mobile Money,3,8.79,5.33,5,Particulier,V020,26.369999999999997,10.379999999999997
3870,2024-02-17,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Carte,8,2.42,1.72,0,Corporate,V020,19.36,5.6
2559,2024-02-17,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Carte,6,6.49,4.41,5,Corporate,V021,38.94,12.48
3689,2024-02-17,NGA,Kawa Market – Ngaliema,BOISSONS,"Eau 1,5L",Cash,1,1.42,0.76,,,V026,1.42,0.6599999999999999
7000,2024-02-17,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé noir sachets,Mobile Money,6,7.26,4.17,0,,V011,43.56,18.54
7448,2024-02-17,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,7,7.21,4.35,,,V038,50.47,20.020000000000003
330,2024-02-18,MAT,Kawa Market – Matete,EPICERIE,Haricots 1kg,Cash,6,9.12,5.24,0,,V006,54.72,23.279999999999994
7414,2024-02-18,LIM,Kawa Market – Limete,BOISSONS,Boisson énergisante 33cl,Cash,10,0.72,0.38,0,Particulier,V017,7.199999999999999,3.3999999999999995
5421,2024-02-18,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Cash,8,2.62,1.87,0,,V033,20.96,6.0
4921,2024-02-18,KIN,Kawa Market – Kintambo,BOISSONS,Soda 50cl,Carte,11,0.73,0.4,0,,V016,8.03,3.6299999999999994
6177,2024-02-18,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,1,6.96,3.95,0,,V030,6.96,3.01
5631,2024-02-18,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Carte,12,1.18,0.78,5,,V003,14.16,4.799999999999999
3452,2024-02-18,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Mobile Money,5,2.98,1.8,5,,V013,14.9,5.8999999999999995
3800,2024-02-18,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Autre,4,6.4,3.48,0,,V037,25.6,11.680000000000001
2563,2024-02-18,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Cash,12,5.54,3.79,10,,V003,66.48,21.0
7029,2024-02-18,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Mobile Money,2,1.66,1.16,,Corporate,V023,3.32,1.0
7732,2024-02-18,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Carte,2,1.87,1.26,0,,V002,3.74,1.2200000000000002
4115,2024-02-19,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Cash,9,9.25,6.58,0,Corporate,V017,83.25,24.03
740,2024-02-19,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Cash,9,2.73,1.84,5,,V021,24.57,8.01
4124,2024-02-19,MAS,Kawa Market – Masina,HYGIENE,Dentifrice 100ml,Carte,12,1.79,1.31,0,Particulier,V039,21.48,5.76
644,2024-02-19,MAT,Kawa Market – Matete,AUTRES,Pile AA (pack 4),Carte,1,1.97,1.21,10,Particulier,V019,1.97,0.76
3024,2024-02-19,MAS,Kawa Market – Masina,EPICERIE,Riz 5kg,Cash,10,9.67,6.21,0,,V022,96.7,34.6
3092,2024-02-19,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Cash,3,2.85,2.1,5,Particulier,V025,8.55,2.25
2812,2024-02-19,KIN,Kawa Market – Kintambo,EPICERIE,Sucre 1kg,Cash,12,8.95,6.43,,Corporate,V001,107.39999999999999,30.239999999999995
6946,2024-02-19,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Cash,5,0.93,0.48,5,,V016,4.65,2.2500000000000004
3163,2024-02-19,KIN,Kawa Market – Kintambo,BOISSONS,Soda 50cl,Mobile Money,1,1.4,1.01,0,,V005,1.4,0.3899999999999999
6313,2024-02-19,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Mobile Money,8,2.0,1.5,10,Corporate,V025,16.0,4.0
4471,2024-02-19,LIM,Kawa Market – Limete,EPICERIE,Riz 5kg,Mobile Money,12,2.68,2.06,0,Corporate,V004,32.160000000000004,7.440000000000001
4143,2024-02-19,KIN,Kawa Market – Kintambo,HYGIENE,Dentifrice 100ml,Mobile Money,12,3.21,2.37,5,Particulier,V036,38.519999999999996,10.079999999999998
2764,2024-02-19,GOM,Kawa Market – Gombe,EPICERIE,Riz 5kg,Cash,8,7.37,5.59,0,,V003,58.96,14.240000000000002
3137,2024-02-19,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Cash,9,2.91,1.95,0,,V006,26.19,8.640000000000002
4507,2024-02-20,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Cash,6,1.73,1.08,0,,V016,10.379999999999999,3.8999999999999995
7052,2024-02-20,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Cash,5,7.61,5.69,10,Corporate,V028,38.050000000000004,9.6
3387,2024-02-20,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Carte,7,4.27,3.25,0,,V038,29.889999999999997,7.139999999999997
1878,2024-02-20,LIM,Kawa Market – Limete,FRAIS,Fromage local 200g,Carte,8,1.06,0.58,0,Corporate,V026,8.48,3.8400000000000007
4905,2024-02-20,MAT,Kawa Market – Matete,BOISSONS,Soda 50cl,Carte,1,1.18,0.62,0,,V036,1.18,0.5599999999999999
493,2024-02-20,NGA,Kawa Market – Ngaliema,EPICERIE,Huile végétale 1L,Cash,4,5.51,3.44,0,Corporate,V031,22.04,8.28
2533,2024-02-20,LIM,Kawa Market – Limete,FRAIS,Lait frais 1L,Carte,8,1.22,0.71,,Particulier,V016,9.76,4.08
4591,2024-02-20,NGA,Kawa Market – Ngaliema,BOISSONS,Jus naturel 1L,Carte,10,1.99,1.36,,,V031,19.9,6.299999999999999
388,2024-02-20,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Autre,12,1.35,0.95,0,,V012,16.200000000000003,4.800000000000002
287,2024-02-20,LIM,Kawa Market – Limete,EPICERIE,Sucre 1kg,Cash,5,6.79,4.5,0,Corporate,V001,33.95,11.45
5179,2024-02-20,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Cash,12,4.36,2.38,0,Corporate,V021,52.32000000000001,23.760000000000005
659,2024-02-20,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Café Arabica 250g,Carte,2,5.99,4.35,10,Particulier,V029,11.98,3.280000000000001
3932,2024-02-20,NGA,Kawa Market – Ngaliema,BOISSONS,"Eau 1,5L",Mobile Money,5,0.85,0.47,10,,V034,4.25,1.9
1417,2024-02-20,LIM,Kawa Market – Limete,HYGIENE,Dentifrice 100ml,Carte,9,0.84,0.51,0,,V003,7.56,2.9699999999999998
273,2024-02-20,NGA,Kawa Market – Ngaliema,HYGIENE,Dentifrice 100ml,Mobile Money,3,2.85,1.63,0,Particulier,V013,8.55,3.6600000000000006
7224,2024-02-20,KIN,Kawa Market – Kintambo,EPICERIE,Sucre 1kg,Mobile Money,2,7.12,4.74,0,,V039,14.24,4.76
6978,2024-02-21,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé noir sachets,Cash,4,5.3,3.76,,,V036,21.2,6.16
3929,2024-02-21,MAS,Kawa Market – Masina,EPICERIE,Sucre 1kg,Cash,11,2.87,2.07,0,Corporate,V024,31.57,8.800000000000002
1853,2024-02-21,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Carte,8,3.84,2.45,0,Particulier,V022,30.72,11.119999999999997
4055,2024-02-21,MAS,Kawa Market – Masina,CAFÉ & THÉ,Café Arabica 250g,Mobile Money,10,5.36,3.14,0,,V001,53.6,22.200000000000003
3228,2024-02-21,GOM,Kawa Market – Gombe,EPICERIE,Huile végétale 1L,Cash,8,7.46,4.81,,Corporate,V025,59.68,21.200000000000003
576,2024-02-21,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Carte,1,2.0,1.52,0,Corporate,V024,2.0,0.48
2755,2024-02-21,KIN,Kawa Market – Kintambo,FRAIS,Yaourt 125g,Mobile Money,1,0.61,0.34,0,Particulier,V006,0.61,0.26999999999999996
7127,2024-02-21,MAS,Kawa Market – Masina,EPICERIE,Huile végétale 1L,Cash,4,7.51,4.58,10,Particulier,V019,30.04,11.719999999999999
877,2024-02-21,LIM,Kawa Market – Limete,HYGIENE,Savon de toilette,Carte,8,3.75,2.49,5,,V008,30.0,10.079999999999998
186,2024-02-21,GOM,Kawa Market – Gombe,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,7,1.6,0.87,0,Particulier,V016,11.200000000000001,5.11
1602,2024-02-21,KIN,Kawa Market – Kintambo,AUTRES,Pile AA (pack 4),Carte,2,0.57,0.29,0,,V009,1.14,0.5599999999999999
129,2024-02-21,MAS,Kawa Market – Masina,AUTRES,Sac réutilisable,Cash,3,0.51,0.34,0,,V031,1.53,0.51
1911,2024-02-21,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Mobile Money,6,7.35,5.43,5,Corporate,V020,44.099999999999994,11.52
6511,2024-02-21,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Mobile Money,7,1.85,0.98,0,,V006,12.950000000000001,6.090000000000001
1799,2024-02-22,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,12,6.46,3.26,,Corporate,V011,77.52,38.400000000000006
2742,2024-02-22,MAS,Kawa Market – Masina,BOISSONS,Boisson énergisante 33cl,Mobile Money,11,1.29,0.7,5,Particulier,V027,14.190000000000001,6.490000000000001
4540,2024-02-22,MAS,Kawa Market – Masina,FRAIS,Lait frais 1L,Cash,6,1.36,0.74,0,,V005,8.16,3.7200000000000006
6179,2024-02-22,MAT,Kawa Market – Matete,HYGIENE,Papier hygiénique 4 rouleaux,Mobile Money,4,1.73,1.22,,,V025,6.92,2.04
6394,2024-02-22,KIN,Kawa Market – Kintambo,FRAIS,Fromage local 200g,Carte,1,2.46,1.35,10,,V033,2.46,1.1099999999999999
3784,2024-02-22,NGA,Kawa Market – Ngaliema,EPICERIE,Sucre 1kg,Cash,11,5.21,3.09,0,Corporate,V016,57.31,23.32
6085,2024-02-22,NGA,Kawa Market – Ngaliema,EPICERIE,Riz 5kg,Carte,8,5.4,3.56,,,V031,43.2,14.720000000000002
1914,2024-02-22,MAS,Kawa Market – Masina,AUTRES,Pile AA (pack 4),Cash,5,1.34,0.68,0,,V019,6.7,3.3000000000000003
2426,2024-02-22,GOM,Kawa Market – Gombe,HYGIENE,Dentifrice 100ml,Autre,11,0.63,0.38,5,Particulier,V018,6.93,2.75
5504,2024-02-22,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café moulu 500g,Carte,1,4.52,2.81,,,V028,4.52,1.7099999999999995
1084,2024-02-22,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Cash,12,3.27,2.29,0,Corporate,V005,39.24,11.76
2268,2024-02-22,MAS,Kawa Market – Masina,EPICERIE,Riz 5kg,Mobile Money,3,7.75,5.18,0,Particulier,V007,23.25,7.710000000000001
1622,2024-02-22,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Mobile Money,10,0.65,0.38,0,,V009,6.5,2.7
4246,2024-02-22,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Carte,7,7.53,11.07,0,,V008,52.71,-24.78
1289,2024-02-22,NGA,Kawa Market – Ngaliema,AUTRES,Sac réutilisable,Mobile Money,7,0.76,0.56,10,Corporate,V017,5.32,1.3999999999999997
2611,2024-02-22,GOM,Kawa Market – Gombe,HYGIENE,Dentifrice 100ml,Carte,1,2.34,1.2,10,,V021,2.34,1.14
6474,2024-02-23,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé noir sachets,Carte,7,4.65,3.12,10,,V023,32.550000000000004,10.71
531,2024-02-23,GOM,Kawa Market – Gombe,FRAIS,Yaourt 125g,Cash,4,2.2,1.41,0,Corporate,V031,8.8,3.160000000000001
1259,2024-02-23,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Mobile Money,9,2.87,2.1,,,V010,25.830000000000002,6.93
6777,2024-02-23,MAS,Kawa Market – Masina,HYGIENE,Savon de toilette,Mobile Money,3,3.94,2.65,0,,V039,11.82,3.87
2417,2024-02-23,MAT,Kawa Market – Matete,BOISSONS,Soda 50cl,Mobile Money,2,0.89,0.68,0,,V026,1.78,0.41999999999999993
6694,2024-02-23,MAT,Kawa Market – Matete,HYGIENE,Dentifrice 100ml,Cash,6,3.06,2.08,,Corporate,V037,18.36,5.88
3188,2024-02-23,MAT,Kawa Market – Matete,EPICERIE,Huile végétale 1L,Mobile Money,3,9.38,5.83,0,,V014,28.14,10.650000000000002
2528,2024-02-23,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,5,5.88,4.16,10,Particulier,V005,29.4,8.599999999999998
3146,2024-02-23,GOM,Kawa Market – Gombe,AUTRES,Sac réutilisable,Carte,5,1.73,1.09,5,Particulier,V025,8.65,3.1999999999999993
2388,2024-02-23,MAS,Kawa Market – Masina,CAFÉ & THÉ,Thé noir sachets,Carte,12,5.55,3.69,5,,V011,66.6,22.32
5166,2024-02-23,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé noir sachets,Autre,12,5.82,2.99,0,,V025,69.84,33.96
7208,2024-02-23,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café moulu 500g,Carte,9,4.1,3.21,5,Corporate,V033,36.9,8.009999999999998
4536,2024-02-23,LIM,Kawa Market – Limete,CAFÉ & THÉ,Café moulu 500g,Mobile Money,10,7.54,4.72,10,,V003,75.4,28.200000000000003
197,2024-02-23,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,3,1.57,0.83,0,,V024,4.71,2.22
4490,2024-02-23,LIM,Kawa Market – Limete,CAFÉ & THÉ,Thé citron 25 sachets,Cash,7,4.36,3.17,10,,V030,30.520000000000003,8.330000000000002
3970,2024-02-24,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Mobile Money,3,1.48,1.06,10,,V029,4.4399999999999995,1.2599999999999998
3930,2024-02-24,LIM,Kawa Market – Limete,HYGIENE,Dentifrice 100ml,Mobile Money,6,1.06,0.75,0,,V025,6.36,1.8600000000000003
3227,2024-02-24,MAS,Kawa Market – Masina,BOISSONS,Boisson énergisante 33cl,Mobile Money,4,0.83,0.54,5,Particulier,V015,3.32,1.1599999999999997
1427,2024-02-24,MAT,Kawa Market – Matete,EPICERIE,Sucre 1kg,Mobile Money,2,9.75,5.19,0,Particulier,V019,19.5,9.12
907,2024-02-24,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Cash,10,1.7,1.25,0,Particulier,V001,17.0,4.5
2659,2024-02-24,MAT,Kawa Market – Matete,HYGIENE,Savon de toilette,Mobile Money,5,0.64,0.36,,Corporate,V013,3.2,1.4000000000000001
5858,2024-02-24,KIN,Kawa Market – Kintambo,EPICERIE,Huile végétale 1L,Cash,6,6.67,3.36,,Particulier,V016,40.019999999999996,19.86
4987,2024-02-24,GOM,Kawa Market – Gombe,FRAIS,Fromage local 200g,Mobile Money,12,1.56,0.98,0,,V024,18.72,6.960000000000001
4211,2024-02-24,GOM,Kawa Market – Gombe,BOISSONS,Jus naturel 1L,Carte,6,1.94,1.16,5,,V037,11.64,4.68
1339,2024-02-24,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Cash,5,2.67,1.73,,,V029,13.35,4.699999999999999
5759,2024-02-24,GOM,Kawa Market – Gombe,EPICERIE,Sucre 1kg,Mobile Money,2,2.16,1.21,5,,V010,4.32,1.9000000000000004
3608,2024-02-24,NGA,Kawa Market – Ngaliema,HYGIENE,Savon de toilette,Carte,11,2.35,1.19,0,Particulier,V001,25.85,12.760000000000002
7929,2024-02-24,LIM,Kawa Market – Limete,FRAIS,Yaourt 125g,Cash,4,1.72,1.21,5,Particulier,V006,6.88,2.04
742,2024-02-24,NGA,Kawa Market – Ngaliema,EPICERIE,Haricots 1kg,Cash,9,8.71,6.33,0,Particulier,V035,78.39000000000001,21.42000000000001
7605,2024-02-24,GOM,Kawa Market – Gombe,AUTRES,Pile AA (pack 4),Mobile Money,11,2.14,1.09,0,Particulier,V016,23.540000000000003,11.55
3321,2024-02-24,KIN,Kawa Market – Kintambo,CAFÉ & THÉ,Thé citron 25 sachets,Mobile Money,11,7.11,5.45,0,,V007,78.21000000000001,18.26
5503,2024-02-24,MAT,Kawa Market – Matete,CAFÉ & THÉ,Café moulu 500g,Carte,1,4.81,3.74,0,,V012,4.81,1.0699999999999994
7377,2024-02-25,KIN,Kawa Market – Kintambo,BOISSONS,Boisson énergisante 33cl,Mobile Money,11,1.69,1.32,10,Particulier,V014,18.59,4.0699999999999985
7086,2024-02-25,LIM,Kawa Market – Limete,HYGIENE,Papier hygiénique 4 rouleaux,Carte,12,2.1,1.22,10,Corporate,V002,25.200000000000003,10.560000000000002
6445,2024-02-25,MAT,Kawa Market – Matete,AUTRES,Sac réutilisable,Mobile Money,3,2.7,1.35,0,,V005,8.100000000000001,4.050000000000001
3835,2024-02-25,MAT,Kawa Market – Matete,FRAIS,Yaourt 125g,Cash,3,2.46,1.83,10,Particulier,V007,7.38,1.8899999999999997
6280,2024-02-25,MAT,Kawa Market – Matete,BOISSONS,Boisson énergisante 33cl,Mobile Money,8,0.78,0.4,0,,V017,6.24,3.04
5197,2024-02-25,NGA,Kawa Market – Ngaliema,AUTRES,Pile AA (pack 4),Cash,7,2.37,1.43,10,,V002,16.59,6.580000000000001
5430,2024-02-25,NGA,Kawa Market – Ngaliema,CAFÉ & THÉ,Café Arabica 250g,Carte,1,4.15,2.13,,,V036,4.15,2.0200000000000005
3624,2024-02-26,MAS,Kawa Market – Masina,EPICERIE,Haricots 1kg,Carte,8,8.48,6.56,10,Particulier,V010,67.84,15.360000000000007
7924,2024-02-26,LIM,Kawa Market – Limete,AUTRES,Pile AA (pack 4),Mobile Money,1,1.04,0.6,10,,V028,1.04,0.44000000000000006
7131,2024-02-26,GOM,Kawa Market – Gombe,CAFÉ & THÉ,Thé citron 25 sachets,Carte,4,5.36,3.57,5,,V023,21.44,7.160000000000002
3447,2024-02-26,MAT,Kawa Market – Matete,CAFÉ & THÉ,Thé citron 25 sachets,Carte,3,5.38,3.57,,,V013,16.14,5.43
6942,2024-02-26,LIM,Kawa Market – Limete,EPICERIE,Riz 5kg,Cash,12,2.83,1.79,0,Particulier,V030,33.96,12.48
492,2024-02-26,KIN,Kawa Market – Kintambo,HYGIENE,Savon de toilette,Carte,9,0.87,0.6,0,,V011,7.83,2.43
